rps,duration,service_name,cpu_lim,mem_lim,50%,90%,99%,cpu_util,mem_free,complete_rate
294,9,hotel-app-geo,1000m,500Mi,1273.0,1641.0,106459.0,0.016968749999999845,0.9540571025369624,0.9646666666666667
294,9,hotel-app-geo,1000m,700Mi,1273.0,1650.0,161167.0,0.015267857142858632,0.9540660131788046,0.9478143002372077
294,9,hotel-app-geo,1000m,900Mi,1279.0,1634.0,105135.0,0.01523819047618925,0.9540319886920396,0.9376250833889259
294,9,hotel-app-geo,1000m,1100Mi,1299.0,1652.0,113145.0,0.015250000000001762,0.9540428225213533,0.9750253121835977
294,9,hotel-app-geo,1000m,1300Mi,1283.0,1727.0,1002399.0,0.013995535714285499,0.9540810073642284,0.9726666666666667
294,9,hotel-app-geo,1000m,1500Mi,1278.0,1693.0,1002504.0,0.013096329365079349,0.9540526780647967,0.9623333333333334
294,9,hotel-app-geo,1000m,1700Mi,1288.0,1793.0,1002668.0,0.013968749999999197,0.9540477684642596,0.9136090727151435
294,9,hotel-app-geo,1000m,1900Mi,1272.0,1739.0,1002615.0,0.014312499999999596,0.9540371463503763,0.9685092127303182
244,6,hotel-app-geo,50m,100Mi,1380.0,1806701.0,2889819.0,0,0,0.4653333333333333
244,6,hotel-app-geo,50m,300Mi,3252727.0,5575195.0,5855095.0,0.010141479129532125,0.9539276898955056,0.043331076506431955
244,6,hotel-app-geo,50m,500Mi,2998444.0,3323136.0,5110934.0,0.011377458333334043,0.953981217641515,0.03967720242098184
244,6,hotel-app-geo,50m,700Mi,2475679.0,3822453.0,5506738.0,0.01030000000000001,0.9539484709693571,0.056818181818181816
244,6,hotel-app-geo,50m,900Mi,3360244.0,3535351.0,3578943.0,0.008104312499999083,0.9538980101812454,0.009333333333333334
244,6,hotel-app-geo,50m,1100Mi,1934068.0,2929723.0,3005450.0,0.010299999999999442,0.9539162902239541,0.06599326599326599
244,6,hotel-app-geo,50m,1300Mi,2976841.0,4340673.0,5381658.0,0.009300000000000922,0.9539879387823844,0.03346994535519126
244,6,hotel-app-geo,50m,1500Mi,1352821.0,2123335.0,3189273.0,0.011000000000001078,0.9539670968561937,0.023858214042263123
244,6,hotel-app-geo,50m,1700Mi,2222221.0,2591156.0,3230262.0,0.012999999999997553,0.9539636891251961,0.008207934336525308
244,6,hotel-app-geo,50m,1900Mi,2155022.0,3256345.0,4017690.0,0.009749999999996888,0.9539372984798721,0.05365526492287056
244,6,hotel-app-geo,100m,100Mi,3438565.0,5762634.0,5933840.0,0.011900000000001108,0.9538226587579721,0.06634746922024624
244,6,hotel-app-geo,100m,300Mi,3085882.0,4398184.0,5622421.0,0.011062499999999604,0.9538340452448502,0.1296673455532926
244,6,hotel-app-geo,100m,500Mi,1801590.0,4044476.0,4968236.0,0.011373250000000015,0.9535859847407484,0.2885402455661664
244,6,hotel-app-geo,100m,700Mi,1541345.0,3872084.0,4293178.0,0.011350000000001045,0.9538897687461008,0.12542372881355932
244,6,hotel-app-geo,100m,900Mi,1171112.0,3483024.0,4443680.0,0.011499999999998631,0.9538830597756991,0.16543375924680565
244,6,hotel-app-geo,100m,1100Mi,1162585.0,3085453.0,4364746.0,0.010450000000001012,0.9538741144818303,0.0987239758226998
244,6,hotel-app-geo,100m,1300Mi,2000846.0,3195845.0,4941222.0,0.01104999999999883,0.9537961788625504,0.09035738368172623
244,6,hotel-app-geo,100m,1500Mi,1837252.0,4877020.0,5770853.0,0.011119270833334284,0.9537634342188038,0.16554959785522788
244,6,hotel-app-geo,100m,1700Mi,1923133.0,4210511.0,4839497.0,0.012700000000001523,0.9537484239751239,0.28762541806020064
244,6,hotel-app-geo,100m,1900Mi,3291073.0,4335310.0,5118633.0,0.010253875000003097,0.9537936037943948,0.2377104377104377
244,6,hotel-app-geo,150m,100Mi,2524894.0,3944584.0,4813636.0,0.011449999999999249,0.953694686288544,0.34156104069379584
244,6,hotel-app-geo,150m,300Mi,2364907.0,3718519.0,4641250.0,0.011215124999999769,0.9537264907636493,0.25666666666666665
244,6,hotel-app-geo,150m,500Mi,1144134.0,2947650.0,3499579.0,0,0,0.19571045576407506
244,6,hotel-app-geo,150m,700Mi,1474824.0,3593079.0,4545025.0,0.012950000000001011,0.953837329242758,0.2042866711319491
244,6,hotel-app-geo,150m,900Mi,2183375.0,3984124.0,4614622.0,0.013474333333332776,0.9536871913087606,0.28101945003353457
244,6,hotel-app-geo,150m,1100Mi,1341704.0,3476541.0,3997948.0,0.012950000000001294,0.9537065575657246,0.2369826435246996
244,6,hotel-app-geo,150m,1300Mi,1006657.0,3496905.0,4458544.0,0.01287499999999895,0.9537109440051785,0.0497581202487906
244,6,hotel-app-geo,150m,1500Mi,2061468.0,3913431.0,5114111.0,0.012450000000000329,0.9536545136025871,0.18847457627118644
244,6,hotel-app-geo,150m,1700Mi,1668427.0,4781937.0,5509256.0,0.015400000000002193,0.9535281841463186,0.24096385542168675
244,6,hotel-app-geo,150m,1900Mi,1206344.0,2115055.0,5398951.0,0.012400000000000092,0.953802222514043,0.1862811028917283
244,6,hotel-app-geo,200m,100Mi,1714547.0,3650576.0,4301974.0,0.015437500000001025,0.9537375638609804,0.4792225201072386
244,6,hotel-app-geo,200m,300Mi,1241103.0,3748259.0,5459521.0,0.012016718749998686,0.9537391054535744,0.5374331550802139
244,6,hotel-app-geo,200m,500Mi,1470295.0,3890369.0,5571663.0,0.01394999999999811,0.9537024145356279,0.5567423230974633
244,6,hotel-app-geo,200m,700Mi,1135214.0,3276714.0,5216156.0,0.012523000000000463,0.9537412575979725,0.42130257801899595
244,6,hotel-app-geo,200m,900Mi,1069375.0,2932185.0,5539703.0,0.014599999999997237,0.9537252443049006,0.43729040912139505
244,6,hotel-app-geo,200m,1100Mi,749048.0,3134535.0,5374134.0,0.011082666666667663,0.9538167434034949,0.5133333333333333
244,6,hotel-app-geo,200m,1300Mi,0,0,0,0,0,0.0
244,6,hotel-app-geo,200m,1500Mi,1525430.0,3187175.0,5126985.0,0.01344999999999885,0.9537821970234037,0.3477970627503338
244,6,hotel-app-geo,200m,1700Mi,2064814.0,2084753.0,3565207.0,0.01470565625000144,0.9538924655189348,0.0
244,6,hotel-app-geo,200m,1900Mi,302939.0,765651.0,1855254.0,0.012400000000000374,0.9537628510505528,0.7917232021709634
244,6,hotel-app-geo,250m,100Mi,1394263.0,2473178.0,2602718.0,0.013749999999999148,0.9538602553615677,0.1350438892640108
244,6,hotel-app-geo,250m,300Mi,187376.0,1190519.0,1757863.0,0.012655499999997946,0.953695832340933,0.9567604667124228
244,6,hotel-app-geo,250m,500Mi,189224.0,646446.0,1741678.0,0.013499999999999375,0.9537052340273462,0.9273333333333333
244,6,hotel-app-geo,250m,700Mi,179748.0,1259280.0,1708088.0,0.013399999999999464,0.953753621779101,0.8882943143812709
244,6,hotel-app-geo,250m,900Mi,1122159.0,3191760.0,5524337.0,0.0173500000000007,0.9537479016592121,0.6861952861952862
244,6,hotel-app-geo,250m,1100Mi,731633.0,2866907.0,5105990.0,0.01529999999999802,0.9537163801474842,0.8966442953020134
244,6,hotel-app-geo,250m,1300Mi,349171.0,1733715.0,4269147.0,0.013612499999999486,0.9536964266654464,0.7729403884795714
244,6,hotel-app-geo,250m,1500Mi,1015293.0,2026770.0,5379754.0,0.01258574999999681,0.9538306648974052,0.2432975871313673
244,6,hotel-app-geo,250m,1700Mi,1451561.0,2980657.0,4039148.0,0.018162500000001813,0.953664598863611,0.7997320830542531
244,6,hotel-app-geo,250m,1900Mi,1231545.0,2609767.0,4891025.0,0.012461874999998221,0.9537635163694618,0.29545454545454547
244,6,hotel-app-geo,300m,100Mi,1636144.0,4618782.0,5682177.0,0.013350000000000932,0.9537018415094334,0.6316498316498317
244,6,hotel-app-geo,300m,300Mi,442852.0,2672469.0,4583899.0,0.012900000000000772,0.9536973333653012,0.8573342263898192
244,6,hotel-app-geo,300m,500Mi,54557.0,168378.0,1143374.0,0.01764999999999901,0.9536888546060333,0.9446297531687792
244,6,hotel-app-geo,300m,700Mi,2077.0,72062.0,1143115.0,0.011700000000000727,0.9537869384348365,0.814
244,6,hotel-app-geo,300m,900Mi,11855.0,101797.0,1063591.0,0.013787500000000534,0.953789552042807,0.9572301425661914
244,6,hotel-app-geo,300m,1100Mi,24140.0,99154.0,276840.0,0.013922395833332475,0.9537743115744435,0.934
244,6,hotel-app-geo,300m,1300Mi,108386.0,1286737.0,3860551.0,0.018199999999999078,0.9537361439730646,0.8760217983651226
244,6,hotel-app-geo,300m,1500Mi,1449.0,66289.0,1001562.0,0.020831250000001446,0.9538308859942377,0.932
244,6,hotel-app-geo,300m,1700Mi,1763250.0,3394498.0,5137962.0,0.017649999999998726,0.9537205333196375,0.6106612685560054
244,6,hotel-app-geo,300m,1900Mi,1199702.0,2633807.0,5228473.0,0.012550000000000236,0.9537105180388037,0.6659822039698836
244,6,hotel-app-geo,350m,100Mi,41864.0,2185880.0,3579446.0,0.013549999999998192,0.9537883684648087,0.668010752688172
244,6,hotel-app-geo,350m,300Mi,1324.0,1756.0,116817.0,0.016750000000000112,0.9537616897850789,0.9513333333333334
244,6,hotel-app-geo,350m,500Mi,1314.0,1697.0,87626.0,0.024975000000001295,0.9537918096645928,0.956
244,6,hotel-app-geo,350m,700Mi,1359.0,1816.0,123022.0,0.008622697916666663,0.953811248944364,0.9153333333333333
244,6,hotel-app-geo,350m,900Mi,1352.0,1761.0,102335.0,0.010550000000001489,0.9538087945666812,0.93
244,6,hotel-app-geo,350m,1100Mi,1332.0,1730.0,69930.0,0.012174999999998305,0.95382036056796,0.9593333333333334
244,6,hotel-app-geo,350m,1300Mi,1328.0,1721.0,119319.0,0.007860374999997293,0.9537792020741074,0.926992632283992
244,6,hotel-app-geo,350m,1500Mi,1342.0,1731.0,97595.0,0.010300000000002854,0.9538320807284982,0.9505016722408027
244,6,hotel-app-geo,350m,1700Mi,1355.0,1773.0,1001474.0,0.01289999999999793,0.953820310871883,0.8249318801089919
244,6,hotel-app-geo,350m,1900Mi,1328.0,1765.0,110022.0,0.009074999999999278,0.9537937721525335,0.9518716577540107
244,6,hotel-app-geo,400m,100Mi,1313.0,1721.0,1001622.0,0.013073291666667056,0.9537982427710565,0.976
244,6,hotel-app-geo,400m,300Mi,1301.0,1706.0,117743.0,0.025150000000000144,0.9537806655728662,0.964
244,6,hotel-app-geo,400m,500Mi,1343.0,1745.0,122938.0,0.010974999999998118,0.9537933472003645,0.9279519679786524
244,6,hotel-app-geo,400m,700Mi,1339.0,1703.0,95725.0,0.008111458333332591,0.9538471781938644,0.9326666666666666
244,6,hotel-app-geo,400m,900Mi,1346.0,1738.0,109349.0,0.012500000000000568,0.9538053310543726,0.9633333333333334
244,6,hotel-app-geo,400m,1100Mi,1312.0,1779.0,1001762.0,0.0250500000000008,0.9537924252874248,0.9533333333333334
244,6,hotel-app-geo,400m,1300Mi,1345.0,1711.0,107873.0,0.010749999999996474,0.9538131404379089,0.9433333333333334
244,6,hotel-app-geo,400m,1500Mi,1369.0,25076.0,1014516.0,0.011250000000000284,0.9538271618310761,0.9693333333333334
244,6,hotel-app-geo,400m,1700Mi,1329.0,1667.0,1001547.0,0.0167662500000004,0.9538162439072102,0.8391274710293115
244,6,hotel-app-geo,400m,1900Mi,1294.0,1661.0,107757.0,0.025449999999998734,0.9538056140177502,0.9511864406779661
244,6,hotel-app-geo,450m,100Mi,1304.0,1675.0,111285.0,0.01675515625000085,0.9537970115253924,0.9766666666666667
244,6,hotel-app-geo,450m,300Mi,1314.0,1678.0,110691.0,0.025300000000001148,0.9538151587071604,0.96
244,6,hotel-app-geo,450m,500Mi,1363.0,1706.0,110624.0,0.008949999999999535,0.9538798903830301,0.9286666666666666
244,6,hotel-app-geo,450m,700Mi,1333.0,1662.0,51117.0,0.0126000000000019,0.9538809299438256,0.9570469798657718
244,6,hotel-app-geo,450m,900Mi,1361.0,1740.0,130906.0,0.013549999999997623,0.9538523749836358,0.9546666666666667
244,6,hotel-app-geo,450m,1100Mi,1345.0,1799.0,1001748.0,0.014962500000001242,0.9538582269502597,0.9693333333333334
244,6,hotel-app-geo,450m,1300Mi,1345.0,1771.0,1001685.0,0.008550687499996839,0.9538610951238493,0.9506666666666667
244,6,hotel-app-geo,450m,1500Mi,1341.0,1972.0,1004003.0,0.010350000000002522,0.9538577654866871,0.9546666666666667
244,6,hotel-app-geo,450m,1700Mi,1354.0,1787.0,127091.0,0.019580760416666912,0.9538428921607705,0.834
244,6,hotel-app-geo,450m,1900Mi,1327.0,1712.0,115655.0,0.008849999999999055,0.9538248747973261,0.9793333333333333
244,6,hotel-app-geo,500m,100Mi,1339.0,1728.0,115136.0,0.0175999999999982,0.9538357673660507,0.952925353059852
244,6,hotel-app-geo,500m,300Mi,1318.0,1684.0,99170.0,0.013449999999998852,0.9538670251843084,0.978
244,6,hotel-app-geo,500m,500Mi,1294.0,1688.0,1001611.0,0.02580000000000183,0.9538817869476033,0.9626666666666667
244,6,hotel-app-geo,500m,700Mi,1319.0,1748.0,1001952.0,0.025124541666666833,0.9538729197475699,0.9286190793862575
244,6,hotel-app-geo,500m,900Mi,1346.0,1732.0,1001605.0,0.009049999999998873,0.9538368576371289,0.9340954942837929
244,6,hotel-app-geo,500m,1100Mi,1334.0,1825.0,1001853.0,0.009537499999998858,0.953818332156652,0.9673333333333334
244,6,hotel-app-geo,500m,1300Mi,1325.0,1714.0,116617.0,0.008049999999998647,0.9538845861552084,0.9546666666666667
244,6,hotel-app-geo,500m,1500Mi,1346.0,1772.0,87548.0,0.009000000000002898,0.9538735617397489,0.958
244,6,hotel-app-geo,500m,1700Mi,1328.0,1741.0,101146.0,0.015800000000000123,0.9538494439292956,0.962
244,6,hotel-app-geo,500m,1900Mi,1361.0,1751.0,92772.0,0.008549999999999896,0.9538494084320976,0.8376753507014028
244,6,hotel-app-geo,550m,100Mi,1325.0,1701.0,108103.0,0.010249999999999202,0.9538110298759428,0.9586666666666667
244,6,hotel-app-geo,550m,300Mi,1348.0,1734.0,103428.0,0.00897205208333294,0.9538503110751297,0.974
244,6,hotel-app-geo,550m,500Mi,1334.0,1721.0,107357.0,0.01015000000000157,0.9538463658151355,0.9766666666666667
244,6,hotel-app-geo,550m,700Mi,1344.0,1860.0,1002157.0,0.01082500000000067,0.9538862788644451,0.9626666666666667
244,6,hotel-app-geo,550m,900Mi,1317.0,2028.0,1002344.0,0.022850000000000533,0.9538670099712238,0.9293333333333333
244,6,hotel-app-geo,550m,1100Mi,1326.0,1852.0,1013165.0,0.01439999999999969,0.9538509753798332,0.9351170568561873
244,6,hotel-app-geo,550m,1300Mi,1318.0,1746.0,114662.0,0.02095000000000141,0.9538795506241361,0.964
244,6,hotel-app-geo,550m,1500Mi,1339.0,1782.0,185392.0,0.009950000000000613,0.9538775019287149,0.9543285616905249
244,6,hotel-app-geo,550m,1700Mi,1296.0,1668.0,106011.0,0.0313249999999995,0.9538131607220219,0.9506666666666667
244,6,hotel-app-geo,550m,1900Mi,1297.0,1656.0,73805.0,0.025760541666666217,0.9538251476186472,0.9693333333333334
244,6,hotel-app-geo,600m,100Mi,1357.0,1729.0,127982.0,0.011449999999998964,0.9538069294424835,0.8546666666666667
244,6,hotel-app-geo,600m,300Mi,1309.0,1771.0,1002283.0,0.020978166666664477,0.953875220980199,0.953283683141503
244,6,hotel-app-geo,600m,500Mi,1341.0,1776.0,1001671.0,0.008199999999996235,0.953875402523011,0.9746666666666667
244,6,hotel-app-geo,600m,700Mi,1340.0,1764.0,1001964.0,0.015950000000000842,0.9538546315912161,0.9606666666666667
244,6,hotel-app-geo,600m,900Mi,1315.0,2101.0,1010210.0,0.009143187499998963,0.9538502147255927,0.9086057371581054
244,6,hotel-app-geo,600m,1100Mi,2070676.0,4946879.0,5599286.0,0.006579238143290163,0.9538182317502921,0.10728744939271255
244,6,hotel-app-geo,600m,1300Mi,62110.0,2204583.0,3885525.0,0.016475000000001145,0.9537948096849176,0.8970390309555855
244,6,hotel-app-geo,600m,1500Mi,1327.0,1711.0,96229.0,0.017978499999998624,0.9538021018235701,0.9503022162525184
244,6,hotel-app-geo,600m,1700Mi,1323.0,1723.0,128466.0,0.02309999999999945,0.9538023391476932,0.8338892595063375
244,6,hotel-app-geo,600m,1900Mi,1318.0,1711.0,1001599.0,0.009875000000000966,0.9538084537935816,0.9773333333333334
244,6,hotel-app-geo,650m,100Mi,1298.0,1715.0,107621.0,0.020661666666664635,0.9538406558373032,0.9533333333333334
244,6,hotel-app-geo,650m,300Mi,1321.0,1671.0,130204.0,0.01315000000000282,0.9538618578065012,0.9733333333333334
244,6,hotel-app-geo,650m,500Mi,1301.0,1750.0,1001501.0,0.026200000000001753,0.9538526995294451,0.9633333333333334
244,6,hotel-app-geo,650m,700Mi,1341.0,1825.0,1001942.0,0.00929999999999893,0.9538441548468097,0.9346666666666666
244,6,hotel-app-geo,650m,900Mi,1335.0,1724.0,80555.0,0.010999999999999658,0.9538111830209965,0.9266666666666666
244,6,hotel-app-geo,650m,1100Mi,1314.0,1667.0,116112.0,0.0182625000000003,0.953809381791755,0.94640434192673
244,6,hotel-app-geo,650m,1300Mi,1308.0,1686.0,109282.0,0.020550000000000925,0.9538352146239693,0.9014179608372721
244,6,hotel-app-geo,650m,1500Mi,1345.0,1781.0,117040.0,0.00668750000000088,0.9538185147136697,0.9593333333333334
244,6,hotel-app-geo,650m,1700Mi,1318.0,1682.0,56180.0,0.017613062499998892,0.9538185725233919,0.836
244,6,hotel-app-geo,650m,1900Mi,1365.0,1023825.0,2057935.0,0.020200000000001522,0.9538130390173434,0.954
244,6,hotel-app-geo,700m,100Mi,1319.0,1756.0,115263.0,0.025099999999998204,0.953814849374436,0.97
244,6,hotel-app-geo,700m,300Mi,1318.0,1711.0,82629.0,0.009250000000002671,0.9538549612080537,0.9686666666666667
244,6,hotel-app-geo,700m,500Mi,1330.0,2050.0,1002161.0,0.00940000000000026,0.953857912546507,0.9157967988865693
244,6,hotel-app-geo,700m,700Mi,1344.0,2035.0,1002071.0,0.009475000000001899,0.9538541346304455,0.9486666666666667
244,6,hotel-app-geo,700m,900Mi,1324.0,1975.0,1002187.0,0.019740979166666707,0.953821844350832,0.9559412550066756
244,6,hotel-app-geo,700m,1100Mi,1346.0,2371.0,1002117.0,0.019650000000000882,0.9538159497875706,0.8912608405603736
244,6,hotel-app-geo,700m,1300Mi,1329.0,1720.0,104083.0,0.013466885416664295,0.9538399590780189,0.9392928619079386
244,6,hotel-app-geo,700m,1500Mi,1435.0,1035108.0,2034227.0,0.011299999999998532,0.9538275523002528,0.976027397260274
244,6,hotel-app-geo,700m,1700Mi,1327.0,1655.0,68833.0,0.012100000000001502,0.953788449601261,0.8386666666666667
244,6,hotel-app-geo,700m,1900Mi,1333.0,1725.0,96798.0,0.0092999999999995,0.953775204075419,0.9506666666666667
244,6,hotel-app-geo,750m,100Mi,1362.0,1727.0,105131.0,0.008308305555556249,0.9538053843001695,0.9746666666666667
244,6,hotel-app-geo,750m,300Mi,1371.0,1884.0,1001972.0,0,0,0.9633088725817212
244,6,hotel-app-geo,750m,500Mi,1354.0,1783.0,1001833.0,0.011081687500002846,0.9538145694536755,0.9299065420560748
244,6,hotel-app-geo,750m,700Mi,1349.0,1871.0,1002473.0,0.009000000000000341,0.9537929983136194,0.9331550802139037
244,6,hotel-app-geo,750m,900Mi,1366.0,1715.0,97784.0,0.010349999999999254,0.9537676695416151,0.9588671611598112
244,6,hotel-app-geo,750m,1100Mi,1308.0,1684.0,79759.0,0.021037187499998063,0.9537976119351397,0.8999332888592395
244,6,hotel-app-geo,750m,1300Mi,1349.0,1776.0,101061.0,0.008350000000001216,0.9537892305396146,0.9453333333333334
244,6,hotel-app-geo,750m,1500Mi,1354.0,1742.0,123710.0,0.008199999999999647,0.9537811473205519,0.896032831737346
244,6,hotel-app-geo,750m,1700Mi,1341.0,1707.0,108488.0,0.017300000000001318,0.9537506805827041,0.9152768512341561
244,6,hotel-app-geo,750m,1900Mi,1359.0,1768.0,92174.0,0.008899999999998444,0.953761126900941,0.9546666666666667
244,6,hotel-app-geo,800m,100Mi,1362.0,1801.0,1001687.0,0.010512500000001524,0.9537924557135945,0.9766666666666667
244,6,hotel-app-geo,800m,300Mi,1348.0,1804.0,1001678.0,0.010549999999999215,0.9537899607676855,0.9613333333333334
244,6,hotel-app-geo,800m,500Mi,1344.0,1749.0,1001715.0,0.00931249999999963,0.9537877163305731,0.9246164109406271
244,6,hotel-app-geo,800m,700Mi,1328.0,1721.0,108560.0,0.010076500000000703,0.9538186409822735,0.936
244,6,hotel-app-geo,800m,900Mi,22287.0,2023549.0,2909000.0,0,0,0.9010695187165776
244,6,hotel-app-geo,800m,1100Mi,1315.0,1711.0,121197.0,0.023850000000000766,0.9537978918559002,0.945260347129506
244,6,hotel-app-geo,800m,1300Mi,1308.0,1703.0,105490.0,0.023350000000000648,0.9538049507272524,0.9566666666666667
244,6,hotel-app-geo,800m,1500Mi,1356.0,1730.0,99609.0,0.00810000000000116,0.9538040176580507,0.8413333333333334
244,6,hotel-app-geo,800m,1700Mi,1334.0,1752.0,1001710.0,0.020419604166665335,0.9537771462792466,0.9526666666666667
244,6,hotel-app-geo,800m,1900Mi,1336.0,1732.0,1001500.0,0.009950000000001465,0.953780193967237,0.9706666666666667
244,6,hotel-app-geo,850m,100Mi,1365.0,1975.0,1002070.0,0.012024999999998301,0.9538419286653991,0.962
244,6,hotel-app-geo,850m,300Mi,1314.0,1885.0,1002380.0,0.022299999999999896,0.9538463658151355,0.924
244,6,hotel-app-geo,850m,500Mi,1322.0,1712.0,119464.0,0.02195000000000079,0.9538389671848893,0.95263509006004
244,6,hotel-app-geo,850m,700Mi,1373.0,1729.0,75737.0,0.00879999999999967,0.9538250674964006,0.9499666444296198
244,6,hotel-app-geo,850m,900Mi,1330.0,1699.0,104063.0,0.010150000000000999,0.9537821260290079,0.8986666666666666
244,6,hotel-app-geo,850m,1100Mi,1326.0,1707.0,127939.0,0.01702500000000029,0.9537988756353846,0.9393333333333334
244,6,hotel-app-geo,850m,1300Mi,1348.0,1745.0,128948.0,0.015249999999999486,0.9537685660994133,0.9793333333333333
244,6,hotel-app-geo,850m,1500Mi,1332.0,1724.0,94463.0,0.013337500000000377,0.9537608053977485,0.8376184032476319
244,6,hotel-app-geo,850m,1700Mi,1311.0,1737.0,1001979.0,0.02603067708333353,0.9537926149438822,0.9491525423728814
244,6,hotel-app-geo,850m,1900Mi,16520.0,2028996.0,2194480.0,0.012899999999998782,0.9537804678027637,0.9747440273037543
244,6,hotel-app-geo,900m,100Mi,1349.0,1870.0,1001906.0,0.010150000000000148,0.9537818724775945,0.9586114819759679
244,6,hotel-app-geo,900m,300Mi,1350.0,1728.0,100292.0,0.010600000000000874,0.953803368566432,0.9266177451634423
244,6,hotel-app-geo,900m,500Mi,1358.0,1742.0,79049.0,0.011224999999999525,0.9537677841468541,0.9366666666666666
244,6,hotel-app-geo,900m,700Mi,1330.0,1667.0,86750.0,0.022049999999998418,0.9537476278236855,0.958
244,6,hotel-app-geo,900m,900Mi,1317.0,1695.0,127167.0,0.012174999999999301,0.9537335202230377,0.8968579234972678
244,6,hotel-app-geo,900m,1100Mi,1339.0,1768.0,103621.0,0.0094997604166673,0.9537640062307927,0.9486666666666667
244,6,hotel-app-geo,900m,1300Mi,1377.0,1785.0,1001611.0,0.008799999999998248,0.9537657922469496,0.8328877005347594
244,6,hotel-app-geo,900m,1500Mi,1320.0,1777.0,1001658.0,0.01855000000000359,0.9537663956993137,0.978
244,6,hotel-app-geo,900m,1700Mi,1317.0,1706.0,93912.0,0.015599999999998886,0.953734879258614,0.948
244,6,hotel-app-geo,900m,1900Mi,1323.0,1750.0,107580.0,0.009299999999998362,0.9537512789640401,0.9713333333333334
244,6,hotel-app-geo,950m,100Mi,1297.0,1705.0,115695.0,0.025950000000001545,0.9537729423968107,0.966
244,6,hotel-app-geo,950m,300Mi,1298.0,1639.0,160330.0,0.02397487499999758,0.9537694890265584,0.9310580204778157
244,6,hotel-app-geo,950m,500Mi,1328.0,1694.0,1001672.0,0.01000000000000142,0.9537415669306969,0.9270414993306559
244,6,hotel-app-geo,950m,700Mi,1328.0,1730.0,105847.0,0.009740125000001001,0.9537545102232539,0.95
244,6,hotel-app-geo,950m,900Mi,1389.0,1020546.0,1069877.0,0.009750000000001363,0.9538462846786833,0.9293333333333333
244,6,hotel-app-geo,950m,1100Mi,1325.0,1768.0,1001592.0,0.008749999999999147,0.9538612036438543,0.9486666666666667
244,6,hotel-app-geo,950m,1300Mi,1330.0,1763.0,1001660.0,0.014950000000000897,0.9538846013682932,0.8426666666666667
244,6,hotel-app-geo,950m,1500Mi,1350.0,1904.0,1002413.0,0.009050000000000578,0.9538635971691979,0.9753333333333334
244,6,hotel-app-geo,950m,1700Mi,1345.0,2220.0,1002216.0,0.013212499999997008,0.9538409773404956,0.9573333333333334
244,6,hotel-app-geo,950m,1900Mi,1342.0,1746.0,1001691.0,0.01353594791666839,0.9538116089873713,0.9746666666666667
244,6,hotel-app-geo,1000m,100Mi,1350.0,1801.0,1001716.0,0.009200000000001863,0.9538527451686996,0.9626666666666667
244,6,hotel-app-geo,1000m,300Mi,1342.0,1690.0,69166.0,0.008625000000000823,0.9538500159412845,0.9313333333333333
244,6,hotel-app-geo,1000m,500Mi,1335.0,1714.0,102953.0,0.009778468750002014,0.9538614014139568,0.934
244,6,hotel-app-geo,1000m,700Mi,1327.0,1713.0,108559.0,0.009650000000000316,0.9538234701224955,0.9633333333333334
244,6,hotel-app-geo,1000m,900Mi,1310.0,1684.0,120544.0,0.022849999999999395,0.9538590839540373,0.9178356713426854
244,6,hotel-app-geo,1000m,1100Mi,1328.0,1855.0,1001864.0,0.022899999999999632,0.953858891254963,0.9346666666666666
244,6,hotel-app-geo,1000m,1300Mi,1332.0,1721.0,112926.0,0.010237500000002769,0.9538368089552575,0.98
244,6,hotel-app-geo,1000m,1500Mi,1348.0,1834.0,1001969.0,0.009659062499994823,0.953824382907584,0.844
244,6,hotel-app-geo,1000m,1700Mi,1313.0,1692.0,90208.0,0.024900000000000658,0.9537760052978858,0.9613333333333334
244,6,hotel-app-geo,1000m,1900Mi,1327.0,1722.0,115171.0,0.016200000000002036,0.9538192550837972,0.9693333333333334
130,9,hotel-app-profile,50m,100Mi,2096.0,3776206.0,5771104.0,0.009240773809524684,0.9536883779293759,0.38724727838258166
130,9,hotel-app-profile,50m,300Mi,2322791.0,3330961.0,3695368.0,0.010312500000000035,0.9536669274797926,0.029944838455476755
130,9,hotel-app-profile,50m,500Mi,3706928.0,7034192.0,8117152.0,0.009312500000000057,0.9536396318249567,0.11301636788776305
130,9,hotel-app-profile,50m,700Mi,4270733.0,5967849.0,7384196.0,0.009624999999998354,0.9536397839558048,0.15268987341772153
130,9,hotel-app-profile,50m,900Mi,4540746.0,6863200.0,7790839.0,0.01010267857142979,0.9535819501461396,0.0975800156128025
130,9,hotel-app-profile,50m,1100Mi,3394479.0,6189035.0,7332884.0,0.01116158333333165,0.9536124857654547,0.10108864696734059
130,9,hotel-app-profile,50m,1300Mi,2925112.0,4823640.0,6394112.0,0.009183035714285534,0.9536372463287413,0.08911671924290221
130,9,hotel-app-profile,50m,1500Mi,1298765.0,2265187.0,2348493.0,0.008174249999999775,0.9536770188260505,0.027993779160186624
130,9,hotel-app-profile,50m,1700Mi,5226706.0,7525583.0,8321670.0,0.010218749999999409,0.9535423356958781,0.19751166407465007
130,9,hotel-app-profile,50m,1900Mi,3835606.0,5522821.0,7939087.0,0.008593749999999466,0.9536504026890027,0.18973561430793157
130,9,hotel-app-profile,100m,100Mi,3951983.0,6379232.0,7941740.0,0.011062500000001307,0.9534553912258419,0.4067135050741608
